team_name,opponent,match_date,year,round,venue,home_away,result,team_win,recent_form_5,avg_score_last5,win_streak_entering_match,days_rest,points_before_match,ladder_position_before_match,h2h_win_rate_vs_opponent,venue_win_rate
Melbourne Demons,st kilda saints,1983-07-30,1983,18,Moorabbin Oval,A,W,1,0.8,103.8,-1,6.0,32.0,6.0,,
Melbourne Demons,Fitzroy Lions,1983-08-06,1983,19,Junction Oval,A,L,0,0.8,98.8,1,7.0,36.0,6.0,0.0,
Melbourne Demons,Essendon Bombers,1983-08-13,1983,20,Melbourne Cricket Ground,H,L,0,0.6,94.0,-1,7.0,36.0,7.0,0.0,0.5555555555555556
Melbourne Demons,Hawthorn Hawks,1983-08-20,1983,21,Waverley Park,A,L,0,0.4,97.6,-2,7.0,36.0,7.0,0.0,0.3333333333333333
Melbourne Demons,North Melbourne Kangaroos,1983-08-27,1983,22,Aegis Park,A,L,0,0.2,93.2,-3,7.0,36.0,7.0,0.0,
Melbourne Demons,Collingwood Magpies,1984-03-31,1984,1,Victoria Park,A,L,0,0.2,85.8,-4,217.0,0.0,1.0,0.0,
Melbourne Demons,Sydney Swans,1984-04-08,1984,2,Sydney Cricket Ground,A,L,0,0.0,87.6,-5,8.0,0.0,7.0,0.5,0.0
Melbourne Demons,Hawthorn Hawks,1984-04-14,1984,3,Melbourne Cricket Ground,H,L,0,0.0,92.2,-6,6.0,0.0,9.0,0.0,0.5
Melbourne Demons,Essendon Bombers,1984-04-21,1984,4,Waverley Park,H,L,0,0.0,93.8,-7,7.0,0.0,9.0,0.0,0.25
Melbourne Demons,North Melbourne Kangaroos,1984-04-28,1984,5,Melbourne Cricket Ground,A,L,0,0.0,100.6,-8,7.0,0.0,11.0,0.0,0.45454545454545453
Melbourne Demons,Geelong Cats,1984-05-05,1984,6,Melbourne Cricket Ground,H,W,1,0.0,105.2,-9,7.0,0.0,11.0,1.0,0.4166666666666667
Melbourne Demons,Carlton Blues,1984-05-12,1984,7,Melbourne Cricket Ground,H,L,0,0.2,113.4,1,7.0,4.0,10.0,0.5,0.46153846153846156
Melbourne Demons,Fitzroy Lions,1984-05-19,1984,8,Junction Oval,A,W,1,0.2,114.8,-1,7.0,4.0,10.0,0.0,0.0
Melbourne Demons,Western Bulldogs,1984-05-26,1984,9,Waverley Park,A,W,1,0.4,106.8,1,7.0,8.0,9.0,0.0,0.2
Melbourne Demons,Richmond Tigers,1984-06-02,1984,10,Melbourne Cricket Ground,H,W,1,0.6,120.4,2,7.0,12.0,9.0,1.0,0.42857142857142855
Melbourne Demons,St Kilda Saints,1984-06-09,1984,11,Moorabbin Oval,A,W,1,0.8,121.4,3,7.0,16.0,9.0,1.0,1.0
Melbourne Demons,Sydney Swans,1984-06-16,1984,12,Melbourne Cricket Ground,H,W,1,0.8,117.2,4,7.0,20.0,8.0,0.3333333333333333,0.4666666666666667
Melbourne Demons,Hawthorn Hawks,1984-06-23,1984,13,Princes Park,A,W,1,1.0,124.8,5,7.0,24.0,6.0,0.0,1.0
Melbourne Demons,Essendon Bombers,1984-06-30,1984,14,Waverley Park,A,L,0,1.0,127.8,6,7.0,28.0,4.0,0.0,0.3333333333333333
Melbourne Demons,North Melbourne Kangaroos,1984-07-07,1984,15,Melbourne Cricket Ground,H,W,1,0.8,107.2,-1,7.0,28.0,6.0,0.0,0.5
Melbourne Demons,Geelong Cats,1984-07-21,1984,16,GMHBA Stadium,A,L,0,0.8,110.0,1,14.0,32.0,4.0,1.0,1.0
Melbourne Demons,Carlton Blues,1984-07-28,1984,17,Princes Park,A,L,0,0.6,106.2,-1,7.0,32.0,6.0,0.3333333333333333,1.0
Melbourne Demons,fitzroy lions,1984-08-04,1984,18,Melbourne Cricket Ground,H,L,0,0.4,82.8,-2,7.0,32.0,6.0,,0.5294117647058824
Melbourne Demons,Western Bulldogs,1984-08-11,1984,19,Melbourne Cricket Ground,H,L,0,0.2,85.4,-3,7.0,32.0,7.0,0.5,0.5
Melbourne Demons,Collingwood Magpies,1984-08-18,1984,20,Melbourne Cricket Ground,H,L,0,0.2,94.8,-4,7.0,32.0,7.0,0.0,0.47368421052631576
Melbourne Demons,St Kilda Saints,1984-08-25,1984,21,Waverley Park,H,W,1,0.0,85.6,-5,7.0,32.0,9.0,1.0,0.2857142857142857
Melbourne Demons,Richmond Tigers,1984-09-01,1984,22,Melbourne Cricket Ground,A,L,0,0.2,84.0,1,7.0,36.0,8.0,1.0,0.45
Melbourne Demons,Fitzroy Lions,1985-03-30,1985,1,Melbourne Cricket Ground,H,W,1,0.2,102.2,-1,210.0,0.0,1.0,0.3333333333333333,0.42857142857142855
Melbourne Demons,Hawthorn Hawks,1985-04-08,1985,2,Princes Park,A,L,0,0.4,103.8,1,9.0,4.0,1.0,0.25,0.6666666666666666
Melbourne Demons,collingwood magpies,1985-04-13,1985,3,Victoria Park,A,L,0,0.4,103.6,-1,5.0,4.0,5.0,,0.0
Melbourne Demons,Western Bulldogs,1985-04-20,1985,4,Waverley Park,H,W,1,0.4,112.0,-2,7.0,4.0,5.0,0.3333333333333333,0.375
Melbourne Demons,Carlton Blues,1985-04-25,1985,5,Melbourne Cricket Ground,H,W,1,0.4,112.4,1,5.0,8.0,4.0,0.25,0.45454545454545453
Melbourne Demons,North Melbourne Kangaroos,1985-05-04,1985,6,Melbourne Cricket Ground,H,L,0,0.6,113.2,2,9.0,12.0,4.0,0.25,0.4782608695652174
Melbourne Demons,Geelong Cats,1985-05-11,1985,7,GMHBA Stadium,A,L,0,0.4,113.8,-1,7.0,12.0,5.0,0.75,0.5
Melbourne Demons,St Kilda Saints,1985-05-18,1985,8,Waverley Park,H,W,1,0.4,101.4,-2,7.0,12.0,8.0,1.0,0.4444444444444444
Melbourne Demons,essendon bombers,1985-05-25,1985,9,Windy Hill,A,L,0,0.6,100.0,1,7.0,16.0,5.0,,0.0
Melbourne Demons,Sydney Swans,1985-06-01,1985,10,Melbourne Cricket Ground,H,W,1,0.4,93.8,-1,7.0,16.0,8.0,0.5,0.4583333333333333
Melbourne Demons,Richmond Tigers,1985-06-08,1985,11,Melbourne Cricket Ground,H,L,0,0.4,91.4,1,7.0,20.0,7.0,0.75,0.48
Melbourne Demons,Fitzroy Lions,1985-06-15,1985,12,Waverley Park,A,L,0,0.4,85.4,-1,7.0,20.0,8.0,0.5,0.5
Melbourne Demons,Hawthorn Hawks,1985-06-22,1985,13,Melbourne Cricket Ground,H,L,0,0.4,86.8,-2,7.0,20.0,8.0,0.2,0.46153846153846156
Melbourne Demons,Collingwood Magpies,1985-06-29,1985,14,Melbourne Cricket Ground,H,L,0,0.2,81.8,-3,7.0,20.0,8.0,0.0,0.4444444444444444
Melbourne Demons,Western Bulldogs,1985-07-06,1985,15,Western Oval,A,L,0,0.2,84.6,-4,7.0,20.0,10.0,0.5,0.0
Melbourne Demons,Carlton Blues,1985-07-20,1985,16,Waverley Park,A,L,0,0.0,72.6,-5,14.0,20.0,10.0,0.4,0.45454545454545453
Melbourne Demons,north melbourne kangaroos,1985-07-27,1985,17,Melbourne Cricket Ground,A,L,0,0.0,60.2,-6,7.0,20.0,10.0,,0.42857142857142855
Melbourne Demons,Geelong Cats,1985-08-03,1985,18,Melbourne Cricket Ground,H,L,0,0.0,72.8,-7,7.0,20.0,10.0,0.6,0.41379310344827586
Melbourne Demons,St Kilda Saints,1985-08-10,1985,19,Moorabbin Oval,A,W,1,0.0,73.8,-8,7.0,20.0,10.0,1.0,1.0
Melbourne Demons,Essendon Bombers,1985-08-17,1985,20,Melbourne Cricket Ground,H,L,0,0.2,68.6,1,7.0,24.0,10.0,0.0,0.4
Melbourne Demons,Sydney Swans,1985-08-25,1985,21,Sydney Cricket Ground,A,L,0,0.2,78.2,-1,8.0,24.0,10.0,0.6,0.0
Melbourne Demons,Richmond Tigers,1985-08-31,1985,22,Melbourne Cricket Ground,A,L,0,0.2,89.8,-2,6.0,24.0,10.0,0.6,0.3870967741935484
Melbourne Demons,Richmond Tigers,1986-03-29,1986,1,Melbourne Cricket Ground,A,W,1,0.2,86.0,-3,210.0,0.0,1.0,0.5,0.375
Melbourne Demons,St Kilda Saints,1986-04-05,1986,2,Melbourne Cricket Ground,H,W,1,0.4,96.4,1,7.0,4.0,1.0,1.0,0.3939393939393939
Melbourne Demons,fitzroy lions,1986-04-12,1986,3,Victoria Park,A,L,0,0.4,111.8,2,7.0,8.0,1.0,0.0,0.0
Melbourne Demons,Essendon Bombers,1986-04-19,1986,4,Windy Hill,A,L,0,0.4,110.0,-1,7.0,8.0,5.0,0.0,0.0
Melbourne Demons,Sydney Swans,1986-04-25,1986,5,Melbourne Cricket Ground,H,L,0,0.4,112.2,-2,6.0,8.0,6.0,0.5,0.4117647058823529
Melbourne Demons,Collingwood Magpies,1986-05-03,1986,6,Melbourne Cricket Ground,H,L,0,0.4,114.2,-3,8.0,8.0,6.0,0.0,0.4
Melbourne Demons,Geelong Cats,1986-05-10,1986,7,Waverley Park,A,L,0,0.2,103.2,-4,7.0,8.0,8.0,0.5,0.4166666666666667
Melbourne Demons,Western Bulldogs,1986-05-17,1986,8,Melbourne Cricket Ground,H,W,1,0.0,87.6,-5,7.0,8.0,9.0,0.4,0.3888888888888889
Melbourne Demons,North Melbourne Kangaroos,1986-05-24,1986,9,Waverley Park,A,L,0,0.2,96.4,1,7.0,12.0,8.0,0.2,0.38461538461538464
Melbourne Demons,Carlton Blues,1986-05-31,1986,10,Melbourne Cricket Ground,H,L,0,0.2,84.4,-1,7.0,12.0,9.0,0.3333333333333333,0.40540540540540543
Melbourne Demons,Hawthorn Hawks,1986-06-07,1986,11,Princes Park,A,L,0,0.2,74.0,-2,7.0,12.0,10.0,0.16666666666666666,0.5
Melbourne Demons,Richmond Tigers,1986-06-14,1986,12,Melbourne Cricket Ground,H,L,0,0.2,69.4,-3,7.0,12.0,11.0,0.5714285714285714,0.39473684210526316
Melbourne Demons,St Kilda Saints,1986-06-21,1986,13,Moorabbin Oval,A,L,0,0.2,82.8,-4,7.0,12.0,11.0,1.0,1.0
Melbourne Demons,Fitzroy Lions,1986-06-28,1986,14,Waverley Park,H,W,1,0.0,66.2,-5,7.0,12.0,11.0,0.4,0.35714285714285715
Melbourne Demons,Essendon Bombers,1986-07-05,1986,15,Melbourne Cricket Ground,H,L,0,0.2,79.6,1,7.0,16.0,10.0,0.0,0.38461538461538464
Melbourne Demons,Hawthorn Hawks,1986-07-12,1986,16,Waverley Park,H,L,0,0.2,81.8,-1,7.0,16.0,10.0,0.14285714285714285,0.4
Melbourne Demons,Sydney Swans,1986-07-27,1986,17,Sydney Cricket Ground,A,L,0,0.2,79.8,-2,15.0,16.0,11.0,0.42857142857142855,0.0
Melbourne Demons,Collingwood Magpies,1986-08-02,1986,18,Victoria Park,A,W,1,0.2,67.8,-3,6.0,16.0,11.0,0.0,0.0
Melbourne Demons,geelong cats,1986-08-09,1986,19,Melbourne Cricket Ground,H,W,1,0.4,79.0,1,7.0,20.0,10.0,,0.375
Melbourne Demons,Western Bulldogs,1986-08-16,1986,20,Western Oval,A,L,0,0.4,81.4,2,7.0,24.0,10.0,0.5,0.0
Melbourne Demons,north melbourne kangaroos,1986-08-23,1986,21,Melbourne Cricket Ground,H,W,1,0.4,83.6,-1,7.0,24.0,10.0,0.0,0.3902439024390244
Melbourne Demons,Carlton Blues,1986-08-30,1986,22,Princes Park,A,L,0,0.6,110.0,1,7.0,28.0,9.0,0.2857142857142857,0.4
Melbourne Demons,Fitzroy Lions,1987-03-28,1987,1,Melbourne Cricket Ground,H,W,1,0.6,107.6,-1,210.0,0.0,1.0,0.5,0.40476190476190477
Melbourne Demons,North Melbourne Kangaroos,1987-04-03,1987,2,Melbourne Cricket Ground,A,L,0,0.6,112.2,1,6.0,4.0,1.0,0.16666666666666666,0.4186046511627907
Melbourne Demons,Geelong Cats,1987-04-11,1987,3,GMHBA Stadium,A,L,0,0.4,98.6,-1,8.0,4.0,5.0,0.42857142857142855,0.3333333333333333
Melbourne Demons,St Kilda Saints,1987-04-18,1987,4,Melbourne Cricket Ground,H,W,1,0.4,103.2,-2,7.0,4.0,8.0,0.8571428571428571,0.4090909090909091
Melbourne Demons,Brisbane Bears,1987-04-26,1987,5,People First Stadium,A,L,0,0.4,94.6,1,8.0,8.0,6.0,,
Melbourne Demons,Richmond Tigers,1987-05-02,1987,6,Melbourne Cricket Ground,H,W,1,0.4,100.2,-1,6.0,8.0,9.0,0.5,0.4222222222222222
Melbourne Demons,Collingwood Magpies,1987-05-09,1987,7,Melbourne Cricket Ground,H,W,1,0.4,96.6,1,7.0,12.0,6.0,0.14285714285714285,0.43478260869565216
Melbourne Demons,Western Bulldogs,1987-05-16,1987,8,Melbourne Cricket Ground,H,L,0,0.6,110.0,2,7.0,16.0,3.0,0.42857142857142855,0.44680851063829785
Melbourne Demons,West Coast Eagles,1987-05-24,1987,9,Domain Stadium,A,L,0,0.6,107.4,-1,8.0,16.0,6.0,,
Melbourne Demons,essendon bombers,1987-05-30,1987,10,Windy Hill,A,W,1,0.4,103.4,-2,6.0,16.0,9.0,0.0,0.0
Melbourne Demons,Carlton Blues,1987-06-08,1987,11,Melbourne Cricket Ground,H,L,0,0.6,107.6,1,9.0,20.0,7.0,0.25,0.4375
Melbourne Demons,sydney swans,1987-06-13,1987,12,Melbourne Cricket Ground,H,L,0,0.4,103.6,-1,5.0,20.0,9.0,,0.42857142857142855
Melbourne Demons,Hawthorn Hawks,1987-06-20,1987,13,Princes Park,A,W,1,0.2,93.6,-2,7.0,20.0,9.0,0.125,0.3333333333333333
Melbourne Demons,Fitzroy Lions,1987-06-27,1987,14,Princes Park,A,L,0,0.4,88.8,1,7.0,24.0,9.0,0.5714285714285714,0.42857142857142855
Melbourne Demons,north melbourne kangaroos,1987-07-04,1987,15,Melbourne Cricket Ground,H,L,0,0.4,71.8,-1,7.0,24.0,9.0,0.5,0.42
Melbourne Demons,St Kilda Saints,1987-07-18,1987,17,Waverley Park,A,L,0,0.2,73.4,-2,14.0,24.0,9.0,0.875,0.375
Melbourne Demons,Geelong Cats,1987-07-25,1987,16,Waverley Park,H,W,1,0.2,69.0,-3,7.0,24.0,9.0,0.375,0.35294117647058826
Melbourne Demons,Brisbane Bears,1987-08-01,1987,18,Melbourne Cricket Ground,H,W,1,0.4,77.2,1,7.0,28.0,9.0,0.0,0.4117647058823529
Melbourne Demons,Richmond Tigers,1987-08-08,1987,19,Melbourne Cricket Ground,A,W,1,0.4,96.4,2,7.0,32.0,9.0,0.5555555555555556,0.4230769230769231
Melbourne Demons,collingwood magpies,1987-08-15,1987,20,Victoria Park,A,W,1,0.6,113.4,3,7.0,36.0,7.0,0.0,0.25
Melbourne Demons,West Coast Eagles,1987-08-21,1987,21,Melbourne Cricket Ground,H,W,1,0.8,114.2,4,6.0,40.0,7.0,0.0,0.4339622641509434
Melbourne Demons,Western Bulldogs,1987-08-29,1987,22,Western Oval,A,W,1,1.0,126.4,5,8.0,44.0,7.0,0.375,0.0
Melbourne Demons,North Melbourne Kangaroos,1987-09-06,1987,EF,Melbourne Cricket Ground,H,W,1,1.0,119.6,6,8.0,48.0,2.0,0.14285714285714285,0.4444444444444444
Melbourne Demons,Sydney Swans,1987-09-13,1987,SF,Melbourne Cricket Ground,H,W,1,1.0,120.6,7,7.0,52.0,4.0,0.375,0.45454545454545453
Melbourne Demons,Hawthorn Hawks,1987-09-19,1987,PF,Waverley Park,A,L,0,1.0,126.6,8,6.0,56.0,2.0,0.2222222222222222,0.3888888888888889
Melbourne Demons,Richmond Tigers,1988-04-04,1988,1,Melbourne Cricket Ground,A,W,1,0.8,119.4,-1,198.0,0.0,1.0,0.6,0.4642857142857143
Melbourne Demons,Western Bulldogs,1988-04-09,1988,2,Western Oval,A,W,1,0.8,124.4,1,5.0,4.0,1.0,0.4444444444444444,0.25
Melbourne Demons,Geelong Cats,1988-04-16,1988,3,Melbourne Cricket Ground,H,W,1,0.8,125.0,2,7.0,8.0,1.0,0.4444444444444444,0.47368421052631576
Melbourne Demons,Brisbane Bears,1988-04-22,1988,4,Melbourne Cricket Ground,H,W,1,0.8,107.8,3,6.0,12.0,1.0,0.5,0.4827586206896552
Melbourne Demons,Sydney Swans,1988-05-01,1988,5,Sydney Cricket Ground,A,W,1,0.8,97.2,4,9.0,16.0,1.0,0.4444444444444444,0.0
Melbourne Demons,essendon bombers,1988-05-07,1988,6,Melbourne Cricket Ground,H,L,0,1.0,104.8,5,6.0,20.0,1.0,0.5,0.4915254237288136
Melbourne Demons,Hawthorn Hawks,1988-05-14,1988,7,Melbourne Cricket Ground,H,W,1,0.8,87.6,-1,7.0,20.0,1.0,0.2,0.48333333333333334
Melbourne Demons,Fitzroy Lions,1988-05-21,1988,8,Princes Park,A,W,1,0.8,92.6,1,7.0,24.0,1.0,0.5,0.375
Melbourne Demons,St Kilda Saints,1988-05-28,1988,9,People First Stadium,A,L,0,0.8,101.2,2,7.0,28.0,1.0,0.7777777777777778,0.0
Melbourne Demons,Collingwood Magpies,1988-06-04,1988,10,Waverley Park,A,W,1,0.6,97.6,-1,7.0,28.0,1.0,0.25,0.3684210526315789
Melbourne Demons,West Coast Eagles,1988-06-13,1988,11,Melbourne Cricket Ground,H,W,1,0.6,91.2,1,9.0,32.0,1.0,0.5,0.4918032786885246
Melbourne Demons,North Melbourne Kangaroos,1988-06-18,1988,12,Melbourne Cricket Ground,A,L,0,0.8,96.2,2,5.0,36.0,1.0,0.25,0.5
Melbourne Demons,Carlton Blues,1988-06-25,1988,13,Waverley Park,H,W,1,0.6,86.2,-1,7.0,36.0,2.0,0.2222222222222222,0.4
Melbourne Demons,Geelong Cats,1988-07-02,1988,14,GMHBA Stadium,A,W,1,0.6,76.4,1,7.0,40.0,2.0,0.5,0.25
Melbourne Demons,Sydney Swans,1988-07-09,1988,15,Melbourne Cricket Ground,H,L,0,0.8,78.6,2,7.0,44.0,2.0,0.5,0.49206349206349204
Melbourne Demons,Collingwood Magpies,1988-07-16,1988,16,Melbourne Cricket Ground,H,W,1,0.6,73.2,-1,7.0,44.0,2.0,0.3333333333333333,0.484375
Melbourne Demons,Hawthorn Hawks,1988-07-23,1988,17,Waverley Park,H,L,0,0.6,73.4,1,7.0,48.0,2.0,0.2727272727272727,0.42857142857142855
Melbourne Demons,West Coast Eagles,1988-07-31,1988,18,Domain Stadium,A,L,0,0.6,74.8,-1,8.0,48.0,2.0,0.6666666666666666,0.0
Melbourne Demons,Richmond Tigers,1988-08-06,1988,19,Melbourne Cricket Ground,A,L,0,0.4,77.2,-2,6.0,48.0,4.0,0.6363636363636364,0.49230769230769234
Melbourne Demons,Western Bulldogs,1988-08-13,1988,20,Melbourne Cricket Ground,H,L,0,0.2,85.6,-3,7.0,48.0,4.0,0.5,0.48484848484848486
Melbourne Demons,Essendon Bombers,1988-08-20,1988,21,Windy Hill,A,L,0,0.2,94.2,-4,7.0,48.0,4.0,0.0,0.25
Melbourne Demons,Carlton Blues,1988-08-27,1988,22,Melbourne Cricket Ground,H,W,1,0.0,93.4,-5,7.0,48.0,4.0,0.3,0.47761194029850745
Melbourne Demons,West Coast Eagles,1988-09-03,1988,EF,Waverley Park,H,W,1,0.2,99.0,1,7.0,52.0,1.0,0.5,0.4090909090909091
Melbourne Demons,Collingwood Magpies,1988-09-11,1988,SF,Melbourne Cricket Ground,H,W,1,0.4,98.0,2,8.0,56.0,4.0,0.4,0.4852941176470588
Melbourne Demons,Carlton Blues,1988-09-17,1988,PF,Waverley Park,H,W,1,0.6,90.8,3,6.0,60.0,2.0,0.36363636363636365,0.43478260869565216
Melbourne Demons,Hawthorn Hawks,1988-09-24,1988,GF,Melbourne Cricket Ground,A,L,0,0.8,94.8,4,7.0,64.0,2.0,0.25,0.4927536231884058
Melbourne Demons,Fitzroy Lions,1989-04-01,1989,1,Melbourne Cricket Ground,H,W,1,0.8,88.0,-1,189.0,0.0,1.0,0.5555555555555556,0.4857142857142857
Melbourne Demons,essendon bombers,1989-04-08,1989,2,Windy Hill,A,L,0,0.8,92.0,1,7.0,4.0,1.0,0.3333333333333333,0.2
Melbourne Demons,Richmond Tigers,1989-04-15,1989,3,Melbourne Cricket Ground,A,W,1,0.6,91.0,-1,7.0,4.0,3.0,0.5833333333333334,0.49295774647887325
Melbourne Demons,Brisbane Bears,1989-04-21,1989,4,Melbourne Cricket Ground,H,W,1,0.6,96.4,1,6.0,8.0,1.0,0.6666666666666666,0.5
Melbourne Demons,Western Bulldogs,1989-04-29,1989,5,Melbourne Cricket Ground,H,W,1,0.6,88.2,2,8.0,12.0,1.0,0.45454545454545453,0.5068493150684932
Melbourne Demons,collingwood magpies,1989-05-06,1989,6,Melbourne Cricket Ground,H,L,0,0.8,93.4,3,7.0,16.0,1.0,0.5,0.5135135135135135
Melbourne Demons,Carlton Blues,1989-05-13,1989,7,Melbourne Cricket Ground,H,W,1,0.6,83.0,-1,7.0,16.0,2.0,0.4166666666666667,0.5066666666666667
Melbourne Demons,west coast eagles,1989-05-21,1989,8,Domain Stadium,A,W,1,0.8,86.6,1,8.0,20.0,2.0,,0.0
Melbourne Demons,sydney swans,1989-05-28,1989,9,Sydney Cricket Ground,A,W,1,0.8,81.2,2,7.0,24.0,2.0,0.0,0.2
Melbourne Demons,North Melbourne Kangaroos,1989-06-02,1989,10,Melbourne Cricket Ground,A,W,1,0.8,75.8,3,5.0,28.0,2.0,0.2222222222222222,0.5131578947368421
Melbourne Demons,Hawthorn Hawks,1989-06-12,1989,11,Princes Park,A,W,1,0.8,82.0,4,10.0,32.0,2.0,0.23076923076923078,0.4444444444444444
Melbourne Demons,Geelong Cats,1989-06-17,1989,12,Melbourne Cricket Ground,H,L,0,1.0,83.0,5,5.0,36.0,1.0,0.5454545454545454,0.5194805194805194
Melbourne Demons,St Kilda Saints,1989-06-24,1989,13,People First Stadium,A,W,1,0.8,69.8,-1,7.0,36.0,2.0,0.7,0.0
Melbourne Demons,Brisbane Bears,1989-07-09,1989,14,People First Stadium,A,W,1,0.8,63.6,1,15.0,40.0,2.0,0.75,0.3333333333333333
Melbourne Demons,North Melbourne Kangaroos,1989-07-15,1989,15,Melbourne Cricket Ground,H,W,1,0.8,75.8,2,6.0,44.0,2.0,0.3,0.5128205128205128
Melbourne Demons,Geelong Cats,1989-07-22,1989,16,Waverley Park,A,W,1,0.8,76.6,3,7.0,48.0,2.0,0.5,0.4583333333333333
Melbourne Demons,Carlton Blues,1989-07-29,1989,17,Princes Park,A,L,0,0.8,85.2,4,7.0,52.0,2.0,0.46153846153846156,0.5
Melbourne Demons,Fitzroy Lions,1989-08-05,1989,18,Princes Park,A,L,0,0.8,97.0,-1,7.0,52.0,2.0,0.6,0.45454545454545453
Melbourne Demons,Hawthorn Hawks,1989-08-12,1989,19,Waverley Park,H,L,0,0.6,104.8,-2,7.0,52.0,3.0,0.2857142857142857,0.48
Melbourne Demons,Sydney Swans,1989-08-19,1989,20,Melbourne Cricket Ground,H,W,1,0.4,94.8,-3,7.0,52.0,4.0,0.45454545454545453,0.5189873417721519
Melbourne Demons,St Kilda Saints,1989-08-26,1989,21,Melbourne Cricket Ground,H,L,0,0.4,91.0,1,7.0,56.0,3.0,0.7272727272727273,0.525
Melbourne Demons,Essendon Bombers,1989-09-02,1989,22,Melbourne Cricket Ground,H,L,0,0.2,83.0,-1,7.0,56.0,4.0,0.0,0.5185185185185185
Melbourne Demons,collingwood magpies,1989-09-09,1989,EF,Waverley Park,H,W,1,0.2,85.0,-2,7.0,56.0,1.0,0.3333333333333333,0.46153846153846156
Melbourne Demons,Geelong Cats,1989-09-17,1989,SF,Melbourne Cricket Ground,A,L,0,0.4,86.6,1,8.0,60.0,4.0,0.5384615384615384,0.5121951219512195
Melbourne Demons,North Melbourne Kangaroos,1990-03-31,1990,1,Melbourne Cricket Ground,A,W,1,0.4,92.0,-1,195.0,0.0,1.0,0.36363636363636365,0.5060240963855421
Melbourne Demons,Geelong Cats,1990-04-07,1990,2,Melbourne Cricket Ground,H,W,1,0.4,100.8,1,7.0,4.0,1.0,0.5,0.5119047619047619
Melbourne Demons,Essendon Bombers,1990-04-16,1990,3,Melbourne Cricket Ground,H,W,1,0.6,112.0,2,9.0,8.0,1.0,0.0,0.5176470588235295
Melbourne Demons,Fitzroy Lions,1990-04-21,1990,4,Waverley Park,A,W,1,0.8,118.6,3,5.0,12.0,1.0,0.5454545454545454,0.48148148148148145
Melbourne Demons,Brisbane Bears,1990-04-28,1990,5,People First Stadium,A,W,1,0.8,114.2,4,7.0,16.0,1.0,0.8,0.5
Melbourne Demons,Sydney Swans,1990-05-06,1990,6,Sydney Cricket Ground,A,L,0,1.0,121.2,5,8.0,20.0,1.0,0.5,0.3333333333333333
Melbourne Demons,West Coast Eagles,1990-05-11,1990,7,Melbourne Cricket Ground,H,W,1,0.8,111.4,-1,5.0,20.0,1.0,0.6,0.5232558139534884
Melbourne Demons,Richmond Tigers,1990-05-19,1990,8,Melbourne Cricket Ground,H,W,1,0.8,109.0,1,8.0,24.0,1.0,0.6153846153846154,0.5287356321839081
Melbourne Demons,Hawthorn Hawks,1990-05-26,1990,9,Waverley Park,A,L,0,0.8,111.2,2,7.0,28.0,1.0,0.26666666666666666,0.5
Melbourne Demons,Collingwood Magpies,1990-06-02,1990,10,Waverley Park,A,L,0,0.6,103.0,-1,7.0,28.0,1.0,0.45454545454545453,0.4827586206896552
Melbourne Demons,Carlton Blues,1990-06-11,1990,11,Melbourne Cricket Ground,H,W,1,0.4,89.6,-2,9.0,28.0,1.0,0.42857142857142855,0.5340909090909091
Melbourne Demons,western bulldogs,1990-06-17,1990,12,Western Oval,A,W,1,0.6,90.8,1,6.0,32.0,1.0,1.0,0.4
Melbourne Demons,st kilda saints,1990-06-23,1990,13,Melbourne Cricket Ground,H,L,0,0.6,87.8,2,6.0,36.0,1.0,1.0,0.5393258426966292
Melbourne Demons,North Melbourne Kangaroos,1990-07-07,1990,14,Melbourne Cricket Ground,H,L,0,0.4,81.0,-1,14.0,36.0,3.0,0.4166666666666667,0.5333333333333333
Melbourne Demons,Geelong Cats,1990-07-14,1990,15,GMHBA Stadium,A,L,0,0.4,86.0,-2,7.0,36.0,3.0,0.5333333333333333,0.4
Melbourne Demons,Essendon Bombers,1990-07-21,1990,16,Windy Hill,A,W,1,0.4,95.0,-3,7.0,36.0,4.0,0.1,0.16666666666666666
Melbourne Demons,Fitzroy Lions,1990-07-28,1990,17,Melbourne Cricket Ground,H,W,1,0.4,98.0,1,7.0,40.0,4.0,0.5833333333333334,0.5274725274725275
Melbourne Demons,Brisbane Bears,1990-08-04,1990,18,Waverley Park,H,W,1,0.4,99.6,2,7.0,44.0,4.0,0.8333333333333334,0.4666666666666667
Melbourne Demons,Sydney Swans,1990-08-11,1990,19,Melbourne Cricket Ground,H,W,1,0.6,94.4,3,7.0,48.0,4.0,0.46153846153846156,0.532608695652174
Melbourne Demons,West Coast Eagles,1990-08-19,1990,20,Domain Stadium,A,W,1,0.8,114.4,4,8.0,52.0,4.0,0.6666666666666666,0.3333333333333333
Melbourne Demons,Richmond Tigers,1990-08-25,1990,21,Waverley Park,A,W,1,1.0,121.6,5,6.0,56.0,2.0,0.6428571428571429,0.4838709677419355
Melbourne Demons,Hawthorn Hawks,1990-09-01,1990,22,Melbourne Cricket Ground,H,W,1,1.0,116.0,6,7.0,60.0,2.0,0.25,0.5376344086021505
Melbourne Demons,Hawthorn Hawks,1990-09-09,1990,EF,Melbourne Cricket Ground,H,W,1,1.0,117.4,7,8.0,64.0,1.0,0.29411764705882354,0.5425531914893617
Melbourne Demons,West Coast Eagles,1990-09-22,1990,SF,Waverley Park,A,L,0,1.0,117.4,8,13.0,68.0,2.0,0.7142857142857143,0.5
